datetime,datetime,model_lons,model_lats,mdir
2021-10-05 00:00:00,2021-10-05 00:00:00,-15.5,27.375,34.625125885009766
2021-10-05 01:00:00,2021-10-05 01:00:00,-15.5,27.375,34.564701080322266
2021-10-05 02:00:00,2021-10-05 02:00:00,-15.875,27.375,38.437564849853516
2021-10-05 03:00:00,2021-10-05 03:00:00,-16.125,27.375,27.901172637939453
2021-10-05 04:00:00,2021-10-05 04:00:00,-16.125,27.25,30.18094253540039
2021-10-05 05:00:00,2021-10-05 05:00:00,-16.25,27.25,27.187030792236328
2021-10-05 06:00:00,2021-10-05 06:00:00,-16.25,27.25,26.500354766845703
2021-10-05 07:00:00,2021-10-05 07:00:00,-16.375,27.25,28.335163116455078
2021-10-05 08:00:00,2021-10-05 08:00:00,-16.375,27.25,27.38479995727539
2021-10-05 09:00:00,2021-10-05 09:00:00,-16.5,27.125,28.74167251586914
2021-10-05 10:00:00,2021-10-05 10:00:00,-16.5,27.125,28.609821319580078
2021-10-05 11:00:00,2021-10-05 11:00:00,-16.625,27.125,30.724796295166016
2021-10-05 12:00:00,2021-10-05 12:00:00,-17.0,27.0,30.796161651611328
2021-10-05 13:00:00,2021-10-05 13:00:00,-17.125,26.625,27.642932891845703
2021-10-05 14:00:00,2021-10-05 14:00:00,-17.125,26.5,27.29135513305664
2021-10-05 15:00:00,2021-10-05 15:00:00,-17.25,26.5,26.588184356689453
2021-10-05 16:00:00,2021-10-05 16:00:00,-17.25,26.375,25.643314361572266
2021-10-05 17:00:00,2021-10-05 17:00:00,-17.25,26.375,24.204044342041016
2021-10-05 18:00:00,2021-10-05 18:00:00,-17.25,26.375,23.297626495361328
2021-10-05 19:00:00,2021-10-05 19:00:00,-17.375,26.25,22.31979751586914
2021-10-05 20:00:00,2021-10-05 20:00:00,-17.375,26.25,22.072589874267578
2021-10-05 21:00:00,2021-10-05 21:00:00,-17.375,26.25,21.891315460205078
2021-10-05 22:00:00,2021-10-05 22:00:00,-17.5,26.125,21.638614654541016
2021-10-05 23:00:00,2021-10-05 23:00:00,-17.5,26.125,20.836566925048828
2021-10-06 00:00:00,2021-10-06 00:00:00,-17.625,26.0,20.287263870239258
2021-10-06 01:00:00,2021-10-06 01:00:00,-18.0,25.875,17.249391555786133
2021-10-06 02:00:00,2021-10-06 02:00:00,-18.125,25.625,16.617647171020508
2021-10-06 03:00:00,2021-10-06 03:00:00,-18.125,25.5,16.430879592895508
2021-10-06 04:00:00,2021-10-06 04:00:00,-18.125,25.5,15.58488655090332
2021-10-06 05:00:00,2021-10-06 05:00:00,-18.125,25.375,15.744203567504883
2021-10-06 06:00:00,2021-10-06 06:00:00,-18.25,25.375,14.546632766723633
2021-10-06 07:00:00,2021-10-06 07:00:00,-18.25,25.375,15.063005447387695
2021-10-06 08:00:00,2021-10-06 08:00:00,-18.25,25.375,15.041032791137695
2021-10-06 09:00:00,2021-10-06 09:00:00,-18.375,25.375,13.728105545043945
2021-10-06 10:00:00,2021-10-06 10:00:00,-18.375,25.25,14.002779006958008
2021-10-06 11:00:00,2021-10-06 11:00:00,-18.5,25.25,13.14030647277832
2021-10-06 12:00:00,2021-10-06 12:00:00,-18.5,25.25,12.695310592651367
2021-10-06 13:00:00,2021-10-06 13:00:00,-18.5,25.25,11.986661911010742
2021-10-06 14:00:00,2021-10-06 14:00:00,-18.625,25.25,10.734159469604492
2021-10-06 15:00:00,2021-10-06 15:00:00,-19.0,25.125,8.904844284057617
2021-10-06 16:00:00,2021-10-06 16:00:00,-19.0,25.125,8.080839157104492
2021-10-06 17:00:00,2021-10-06 17:00:00,-19.125,25.125,6.932706832885742
2021-10-06 18:00:00,2021-10-06 18:00:00,-19.125,25.0,6.883268356323242
2021-10-06 19:00:00,2021-10-06 19:00:00,-19.125,24.625,7.482053756713867
2021-10-06 20:00:00,2021-10-06 20:00:00,-19.25,24.5,7.075544357299805
2021-10-06 21:00:00,2021-10-06 21:00:00,-19.25,24.5,6.756925582885742
2021-10-06 22:00:00,2021-10-06 22:00:00,-19.375,24.5,6.372373580932617
2021-10-06 23:00:00,2021-10-06 23:00:00,-19.375,24.375,6.383359909057617
2021-10-07 00:00:00,2021-10-07 00:00:00,-19.375,24.375,2.7412140369415283
2021-10-07 01:00:00,2021-10-07 01:00:00,-19.5,24.375,1.1041748523712158
2021-10-07 02:00:00,2021-10-07 02:00:00,-19.5,24.25,0.1702912151813507
2021-10-07 03:00:00,2021-10-07 03:00:00,-19.5,24.25,358.3963928222656
2021-10-07 04:00:00,2021-10-07 04:00:00,-19.625,24.125,357.709716796875
2021-10-07 05:00:00,2021-10-07 05:00:00,-19.625,24.125,356.28692626953125
2021-10-07 06:00:00,2021-10-07 06:00:00,-20.0,24.0,356.1001281738281
2021-10-07 07:00:00,2021-10-07 07:00:00,-20.125,24.0,354.6938171386719
2021-10-07 08:00:00,2021-10-07 08:00:00,-20.125,23.625,356.24847412109375
2021-10-07 09:00:00,2021-10-07 09:00:00,-20.25,23.5,356.0561828613281
2021-10-07 10:00:00,2021-10-07 10:00:00,-20.25,23.5,355.539794921875
2021-10-07 11:00:00,2021-10-07 11:00:00,-20.25,23.375,356.41326904296875
2021-10-07 12:00:00,2021-10-07 12:00:00,-20.375,23.375,356.4465026855469
2021-10-07 13:00:00,2021-10-07 13:00:00,-20.375,23.375,356.0729675292969
2021-10-07 14:00:00,2021-10-07 14:00:00,-20.5,23.25,356.67724609375
2021-10-07 15:00:00,2021-10-07 15:00:00,-20.5,23.25,357.6330871582031
2021-10-07 16:00:00,2021-10-07 16:00:00,-20.625,23.125,359.4404296875
2021-10-07 17:00:00,2021-10-07 17:00:00,-21.0,23.125,1.4283097982406616
2021-10-07 18:00:00,2021-10-07 18:00:00,-21.125,23.125,3.5322985649108887
2021-10-07 19:00:00,2021-10-07 19:00:00,-21.125,23.0,5.015529155731201
2021-10-07 20:00:00,2021-10-07 20:00:00,-21.25,22.625,6.064769268035889
2021-10-07 21:00:00,2021-10-07 21:00:00,-21.25,22.5,6.493251323699951
2021-10-07 22:00:00,2021-10-07 22:00:00,-21.375,22.5,7.685328960418701
2021-10-07 23:00:00,2021-10-07 23:00:00,-21.375,22.375,7.811671733856201
2021-10-08 00:00:00,2021-10-08 00:00:00,-21.375,22.375,5.735172271728516
2021-10-08 01:00:00,2021-10-08 01:00:00,-21.5,22.375,6.432834625244141
2021-10-08 02:00:00,2021-10-08 02:00:00,-21.5,22.25,6.279026031494141
2021-10-08 03:00:00,2021-10-08 03:00:00,-21.5,22.25,5.993366241455078
2021-10-08 04:00:00,2021-10-08 04:00:00,-22.0,22.125,9.487186431884766
2021-10-08 05:00:00,2021-10-08 05:00:00,-22.0,22.125,10.21231460571289
2021-10-08 06:00:00,2021-10-08 06:00:00,-22.125,22.125,10.640796661376953
2021-10-08 07:00:00,2021-10-08 07:00:00,-22.125,22.0,11.733997344970703
2021-10-08 08:00:00,2021-10-08 08:00:00,-22.25,21.625,17.617450714111328
2021-10-08 09:00:00,2021-10-08 09:00:00,-22.25,21.5,20.325702667236328
2021-10-08 10:00:00,2021-10-08 10:00:00,-22.375,21.5,22.303348541259766
2021-10-08 11:00:00,2021-10-08 11:00:00,-22.375,21.375,21.77597427368164
2021-10-08 12:00:00,2021-10-08 12:00:00,-22.5,21.375,16.936220169067383
2021-10-08 13:00:00,2021-10-08 13:00:00,-22.5,21.25,15.749635696411133
2021-10-08 14:00:00,2021-10-08 14:00:00,-22.5,21.25,14.689409255981445
2021-10-08 15:00:00,2021-10-08 15:00:00,-22.5,21.25,13.469865798950195
2021-10-08 16:00:00,2021-10-08 16:00:00,-22.625,21.25,12.55247688293457
2021-10-08 17:00:00,2021-10-08 17:00:00,-23.0,21.125,13.305070877075195
2021-10-08 18:00:00,2021-10-08 18:00:00,-23.125,21.125,12.189897537231445
2021-10-08 19:00:00,2021-10-08 19:00:00,-23.125,20.875,11.635072708129883
2021-10-08 20:00:00,2021-10-08 20:00:00,-23.25,20.5,17.705293655395508
2021-10-08 21:00:00,2021-10-08 21:00:00,-23.25,20.5,17.232866287231445
2021-10-08 22:00:00,2021-10-08 22:00:00,-23.375,20.375,18.798494338989258
2021-10-08 23:00:00,2021-10-08 23:00:00,-23.375,20.375,17.611909866333008
2021-10-09 00:00:00,2021-10-09 00:00:00,-23.375,20.25,11.788934707641602
2021-10-09 01:00:00,2021-10-09 01:00:00,-23.375,20.25,10.679269790649414
2021-10-09 02:00:00,2021-10-09 02:00:00,-23.5,20.125,9.294931411743164
2021-10-09 03:00:00,2021-10-09 03:00:00,-23.5,20.125,8.377527236938477
2021-10-09 04:00:00,2021-10-09 04:00:00,-23.5,20.125,7.718317031860352
2021-10-09 05:00:00,2021-10-09 05:00:00,-23.5,20.0,7.075586318969727
2021-10-09 06:00:00,2021-10-09 06:00:00,-23.625,19.625,5.790124893188477
2021-10-09 07:00:00,2021-10-09 07:00:00,-24.0,19.5,5.345148086547852
2021-10-09 08:00:00,2021-10-09 08:00:00,-24.0,19.5,4.806787490844727
2021-10-09 09:00:00,2021-10-09 09:00:00,-24.125,19.375,5.037515640258789
2021-10-09 10:00:00,2021-10-09 10:00:00,-24.125,19.375,4.537622451782227
2021-10-09 11:00:00,2021-10-09 11:00:00,-24.125,19.375,3.9937686920166016
2021-10-09 12:00:00,2021-10-09 12:00:00,-24.125,19.25,3.361992597579956
2021-10-09 13:00:00,2021-10-09 13:00:00,-24.25,19.25,3.318047285079956
2021-10-09 14:00:00,2021-10-09 14:00:00,-24.25,19.125,3.0763328075408936
2021-10-09 15:00:00,2021-10-09 15:00:00,-24.25,19.125,3.252129316329956
2021-10-09 16:00:00,2021-10-09 16:00:00,-24.25,19.0,3.334526777267456
2021-10-09 17:00:00,2021-10-09 17:00:00,-24.375,18.875,3.6311728954315186
2021-10-09 18:00:00,2021-10-09 18:00:00,-24.375,18.5,3.466362714767456
2021-10-09 19:00:00,2021-10-09 19:00:00,-24.375,18.5,4.2739033699035645
2021-10-09 20:00:00,2021-10-09 20:00:00,-24.5,18.375,5.361595630645752
2021-10-09 21:00:00,2021-10-09 21:00:00,-24.5,18.375,6.3119587898254395
2021-10-09 22:00:00,2021-10-09 22:00:00,-24.5,18.25,6.8613057136535645
2021-10-09 23:00:00,2021-10-09 23:00:00,-24.625,18.25,8.01491641998291
2021-10-10 00:00:00,2021-10-10 00:00:00,-25.0,18.125,9.4322509765625
2021-10-10 01:00:00,2021-10-10 01:00:00,-25.0,18.125,9.992584228515625
2021-10-10 02:00:00,2021-10-10 02:00:00,-25.125,18.0,9.932144165039062
2021-10-10 03:00:00,2021-10-10 03:00:00,-25.125,17.5,6.927245616912842
2021-10-10 04:00:00,2021-10-10 04:00:00,-25.125,17.5,7.218398571014404
2021-10-10 05:00:00,2021-10-10 05:00:00,-25.125,17.5,7.586455821990967
2021-10-10 06:00:00,2021-10-10 06:00:00,-25.25,17.375,7.844649791717529
2021-10-10 07:00:00,2021-10-10 07:00:00,-25.25,17.375,8.481887817382812
2021-10-10 08:00:00,2021-10-10 08:00:00,-25.25,17.25,7.498565196990967
2021-10-10 09:00:00,2021-10-10 09:00:00,-25.25,17.25,8.344558715820312
2021-10-10 10:00:00,2021-10-10 10:00:00,-25.25,17.125,11.690048217773438
2021-10-10 11:00:00,2021-10-10 11:00:00,-25.25,17.125,12.233901977539062
2021-10-10 12:00:00,2021-10-10 12:00:00,-25.25,17.125,10.338733673095703
2021-10-10 13:00:00,2021-10-10 13:00:00,-25.375,17.125,9.382877349853516
2021-10-10 14:00:00,2021-10-10 14:00:00,-25.375,17.125,10.695819854736328
2021-10-10 15:00:00,2021-10-10 15:00:00,-25.375,16.75,3.41701078414917
2021-10-10 16:00:00,2021-10-10 16:00:00,-25.375,16.5,11.03091812133789
2021-10-10 17:00:00,2021-10-10 17:00:00,-25.375,16.5,13.920459747314453
2021-10-10 18:00:00,2021-10-10 18:00:00,-25.375,16.5,16.656192779541016
2021-10-10 19:00:00,2021-10-10 19:00:00,-25.375,16.375,19.55673599243164
2021-10-10 20:00:00,2021-10-10 20:00:00,-25.5,16.375,17.666980743408203
2021-10-10 21:00:00,2021-10-10 21:00:00,-25.5,16.375,19.919300079345703
2021-10-10 22:00:00,2021-10-10 22:00:00,-25.75,16.375,18.694263458251953
2021-10-10 23:00:00,2021-10-10 23:00:00,-26.0,16.375,19.50729751586914
2021-10-11 00:00:00,2021-10-11 00:00:00,-26.125,16.375,21.226613998413086
2021-10-11 01:00:00,2021-10-11 01:00:00,-26.125,16.375,21.56171226501465
2021-10-11 02:00:00,2021-10-11 02:00:00,-26.25,16.25,23.01747703552246
2021-10-11 03:00:00,2021-10-11 03:00:00,-26.25,16.25,22.9075984954834
2021-10-11 04:00:00,2021-10-11 04:00:00,-26.375,16.25,23.96784019470215
2021-10-11 05:00:00,2021-10-11 05:00:00,-26.375,16.25,24.610570907592773
2021-10-11 06:00:00,2021-10-11 06:00:00,-26.5,16.125,25.72572898864746
2021-10-11 07:00:00,2021-10-11 07:00:00,-26.5,16.125,25.857580184936523
2021-10-11 08:00:00,2021-10-11 08:00:00,-27.0,16.125,30.71376609802246
2021-10-11 09:00:00,2021-10-11 09:00:00,-27.0,16.125,31.202672958374023
2021-10-11 10:00:00,2021-10-11 10:00:00,-27.125,16.125,32.63097381591797
2021-10-11 11:00:00,2021-10-11 11:00:00,-27.125,16.0,32.383766174316406
2021-10-11 12:00:00,2021-10-11 12:00:00,-27.25,16.0,33.9548454284668
2021-10-11 13:00:00,2021-10-11 13:00:00,-27.25,15.875,33.592281341552734
2021-10-11 14:00:00,2021-10-11 14:00:00,-27.375,15.625,33.29563522338867
2021-10-11 15:00:00,2021-10-11 15:00:00,-27.375,15.5,33.47690963745117
2021-10-11 16:00:00,2021-10-11 16:00:00,-27.5,15.5,34.67997360229492
2021-10-11 17:00:00,2021-10-11 17:00:00,-27.5,15.5,35.51498031616211
2021-10-11 18:00:00,2021-10-11 18:00:00,-27.625,15.5,36.4708366394043
2021-10-11 19:00:00,2021-10-11 19:00:00,-28.0,15.5,38.712154388427734
2021-10-11 20:00:00,2021-10-11 20:00:00,-28.125,15.5,39.53066635131836
2021-10-11 21:00:00,2021-10-11 21:00:00,-28.125,15.375,39.2504997253418
2021-10-11 22:00:00,2021-10-11 22:00:00,-28.25,15.375,40.134944915771484
2021-10-11 23:00:00,2021-10-11 23:00:00,-28.25,15.375,40.61835861206055
2021-10-12 00:00:00,2021-10-12 00:00:00,-28.375,15.375,41.56332778930664
2021-10-12 01:00:00,2021-10-12 01:00:00,-28.375,15.25,41.7556037902832
2021-10-12 02:00:00,2021-10-12 02:00:00,-28.375,15.25,42.118167877197266
2021-10-12 03:00:00,2021-10-12 03:00:00,-28.5,15.25,42.173099517822266
2021-10-12 04:00:00,2021-10-12 04:00:00,-28.5,15.25,41.56882095336914
2021-10-12 05:00:00,2021-10-12 05:00:00,-28.5,15.25,41.10188674926758
2021-10-12 06:00:00,2021-10-12 06:00:00,-28.75,15.25,41.44797134399414
2021-10-12 07:00:00,2021-10-12 07:00:00,-29.0,15.125,41.48642349243164
2021-10-12 08:00:00,2021-10-12 08:00:00,-29.125,15.125,41.56332778930664
2021-10-12 09:00:00,2021-10-12 09:00:00,-29.125,15.125,41.41501235961914
2021-10-12 10:00:00,2021-10-12 10:00:00,-29.25,15.125,41.7171516418457
2021-10-12 11:00:00,2021-10-12 11:00:00,-29.25,15.125,42.173099517822266
2021-10-12 12:00:00,2021-10-12 12:00:00,-29.25,15.125,41.49181365966797
2021-10-12 13:00:00,2021-10-12 13:00:00,-29.375,15.125,41.403907775878906
2021-10-12 14:00:00,2021-10-12 14:00:00,-29.375,15.0,40.64032745361328
2021-10-12 15:00:00,2021-10-12 15:00:00,-29.5,15.0,39.959144592285156
2021-10-12 16:00:00,2021-10-12 16:00:00,-29.5,15.0,39.33838653564453
2021-10-12 17:00:00,2021-10-12 17:00:00,-29.625,14.75,39.42078399658203
2021-10-12 18:00:00,2021-10-12 18:00:00,-30.0,14.625,38.591285705566406
2021-10-12 19:00:00,2021-10-12 19:00:00,-30.0,14.5,37.99250030517578
2021-10-12 20:00:00,2021-10-12 20:00:00,-30.125,14.5,37.256385803222656
2021-10-12 21:00:00,2021-10-12 21:00:00,-30.125,14.5,36.69605255126953
2021-10-12 22:00:00,2021-10-12 22:00:00,-30.25,14.5,35.915992736816406
2021-10-12 23:00:00,2021-10-12 23:00:00,-30.25,14.5,35.624839782714844
2021-10-13 00:00:00,2021-10-13 00:00:00,-30.25,14.375,32.7793083190918
2021-10-13 01:00:00,2021-10-13 01:00:00,-30.375,14.375,31.59272575378418
2021-10-13 02:00:00,2021-10-13 02:00:00,-30.375,14.375,30.27979850769043
2021-10-13 03:00:00,2021-10-13 03:00:00,-30.5,14.375,28.96687126159668
2021-10-13 04:00:00,2021-10-13 04:00:00,-30.5,14.375,27.94508171081543
2021-10-13 05:00:00,2021-10-13 05:00:00,-30.5,14.25,27.280378341674805
2021-10-13 06:00:00,2021-10-13 06:00:00,-30.625,14.25,25.484037399291992
2021-10-13 07:00:00,2021-10-13 07:00:00,-31.0,14.25,22.891141891479492
2021-10-13 08:00:00,2021-10-13 08:00:00,-31.125,14.25,21.726530075073242
2021-10-13 09:00:00,2021-10-13 09:00:00,-31.125,14.25,21.41340446472168
2021-10-13 10:00:00,2021-10-13 10:00:00,-31.125,14.125,22.072614669799805
2021-10-13 11:00:00,2021-10-13 11:00:00,-31.25,14.125,22.446165084838867
2021-10-13 12:00:00,2021-10-13 12:00:00,-31.25,14.125,20.473995208740234
2021-10-13 13:00:00,2021-10-13 13:00:00,-31.375,14.0,21.638607025146484
2021-10-13 14:00:00,2021-10-13 14:00:00,-31.5,14.0,22.23189926147461
2021-10-13 15:00:00,2021-10-13 15:00:00,-31.5,13.75,23.50088119506836
2021-10-13 16:00:00,2021-10-13 16:00:00,-31.625,13.625,24.280941009521484
2021-10-13 17:00:00,2021-10-13 17:00:00,-32.0,13.5,24.83578109741211
2021-10-13 18:00:00,2021-10-13 18:00:00,-32.125,13.5,25.462032318115234
2021-10-13 19:00:00,2021-10-13 19:00:00,-32.125,13.5,26.19814682006836
2021-10-13 20:00:00,2021-10-13 20:00:00,-32.25,13.5,26.923274993896484
2021-10-13 21:00:00,2021-10-13 21:00:00,-32.25,13.5,28.115352630615234
2021-10-13 22:00:00,2021-10-13 22:00:00,-32.375,13.5,28.84597396850586
2021-10-13 23:00:00,2021-10-13 23:00:00,-32.375,13.375,29.95565414428711
2021-10-14 00:00:00,2021-10-14 00:00:00,-32.5,13.375,26.14870262145996
2021-10-14 01:00:00,2021-10-14 01:00:00,-32.5,13.375,25.209325790405273
2021-10-14 02:00:00,2021-10-14 02:00:00,-32.625,13.375,24.247976303100586
2021-10-14 03:00:00,2021-10-14 03:00:00,-33.0,13.375,23.3415584564209
2021-10-14 04:00:00,2021-10-14 04:00:00,-33.125,13.25,23.1547908782959
2021-10-14 05:00:00,2021-10-14 05:00:00,-33.125,13.25,22.731801986694336
2021-10-14 06:00:00,2021-10-14 06:00:00,-33.25,13.25,22.561498641967773
2021-10-14 07:00:00,2021-10-14 07:00:00,-33.25,13.25,22.534032821655273
2021-10-14 08:00:00,2021-10-14 08:00:00,-33.25,13.125,23.0449275970459
2021-10-14 09:00:00,2021-10-14 09:00:00,-33.375,13.125,23.2866268157959
2021-10-14 10:00:00,2021-10-14 10:00:00,-33.375,13.125,23.67116355895996
2021-10-14 11:00:00,2021-10-14 11:00:00,-33.5,13.125,24.35236167907715
2021-10-14 12:00:00,2021-10-14 12:00:00,-33.5,13.0,23.94590187072754
2021-10-14 13:00:00,2021-10-14 13:00:00,-33.5,12.625,26.6541690826416
2021-10-14 14:00:00,2021-10-14 14:00:00,-33.625,12.625,27.80230140686035
2021-10-14 15:00:00,2021-10-14 15:00:00,-34.0,12.5,28.88999366760254
2021-10-14 16:00:00,2021-10-14 16:00:00,-34.125,12.5,29.670053482055664
2021-10-14 17:00:00,2021-10-14 17:00:00,-34.125,12.5,30.807199478149414
2021-10-14 18:00:00,2021-10-14 18:00:00,-34.25,12.375,32.2190055847168
2021-10-14 19:00:00,2021-10-14 19:00:00,-34.25,12.375,33.47150802612305
2021-10-14 20:00:00,2021-10-14 20:00:00,-34.25,12.375,34.97671127319336
2021-10-14 21:00:00,2021-10-14 21:00:00,-34.375,12.25,37.1850700378418
2021-10-14 22:00:00,2021-10-14 22:00:00,-34.375,12.25,38.69027328491211
2021-10-14 23:00:00,2021-10-14 23:00:00,-34.5,12.25,40.25040817260742
2021-10-15 00:00:00,2021-10-15 00:00:00,-34.5,12.125,39.39890670776367
2021-10-15 01:00:00,2021-10-15 01:00:00,-34.625,12.125,40.876644134521484
2021-10-15 02:00:00,2021-10-15 02:00:00,-35.0,12.125,42.4697380065918
2021-10-15 03:00:00,2021-10-15 03:00:00,-35.125,12.0,44.9307975769043
2021-10-15 04:00:00,2021-10-15 04:00:00,-35.125,11.75,46.53487777709961
2021-10-15 05:00:00,2021-10-15 05:00:00,-35.25,11.5,49.01791000366211
2021-10-15 06:00:00,2021-10-15 06:00:00,-35.25,11.5,50.53959274291992
2021-10-15 07:00:00,2021-10-15 07:00:00,-35.25,11.5,50.869197845458984
2021-10-15 08:00:00,2021-10-15 08:00:00,-35.375,11.375,51.81406784057617
2021-10-15 09:00:00,2021-10-15 09:00:00,-35.375,11.375,52.77542495727539
2021-10-15 10:00:00,2021-10-15 10:00:00,-35.5,11.375,53.76424026489258
2021-10-15 11:00:00,2021-10-15 11:00:00,-35.875,11.375,54.3520393371582
2021-10-15 12:00:00,2021-10-15 12:00:00,-36.125,11.375,54.775028228759766
2021-10-15 13:00:00,2021-10-15 13:00:00,-36.125,11.375,54.813480377197266
2021-10-15 14:00:00,2021-10-15 14:00:00,-36.25,11.375,54.9672966003418
2021-10-15 15:00:00,2021-10-15 15:00:00,-36.375,11.375,55.41226577758789
2021-10-15 16:00:00,2021-10-15 16:00:00,-36.375,11.375,56.093448638916016
2021-10-15 17:00:00,2021-10-15 17:00:00,-36.5,11.375,56.31867599487305
2021-10-15 18:00:00,2021-10-15 18:00:00,-36.5,11.375,56.58785629272461
2021-10-15 19:00:00,2021-10-15 19:00:00,-36.625,11.375,56.73617935180664
2021-10-15 20:00:00,2021-10-15 20:00:00,-37.0,11.5,57.411869049072266
2021-10-15 21:00:00,2021-10-15 21:00:00,-37.125,11.5,58.30730056762695
2021-10-15 22:00:00,2021-10-15 22:00:00,-37.25,11.5,59.29612350463867
2021-10-15 23:00:00,2021-10-15 23:00:00,-37.25,11.5,59.658687591552734
2021-10-16 00:00:00,2021-10-16 00:00:00,-37.375,11.5,58.55459213256836
2021-10-16 01:00:00,2021-10-16 01:00:00,-37.5,11.5,59.092952728271484
2021-10-16 02:00:00,2021-10-16 02:00:00,-37.5,11.5,59.103939056396484
2021-10-16 03:00:00,2021-10-16 03:00:00,-37.875,11.5,61.10354995727539
2021-10-16 04:00:00,2021-10-16 04:00:00,-38.125,11.375,61.757266998291016
2021-10-16 05:00:00,2021-10-16 05:00:00,-38.125,11.375,61.757266998291016
2021-10-16 06:00:00,2021-10-16 06:00:00,-38.25,11.375,61.641902923583984
2021-10-16 07:00:00,2021-10-16 07:00:00,-38.375,11.375,60.90578842163086
2021-10-16 08:00:00,2021-10-16 08:00:00,-38.375,11.375,60.11472702026367
2021-10-16 09:00:00,2021-10-16 09:00:00,-38.5,11.375,59.307193756103516
2021-10-16 10:00:00,2021-10-16 10:00:00,-38.5,11.375,58.34584426879883
2021-10-16 11:00:00,2021-10-16 11:00:00,-38.5,11.375,57.7415657043457
2021-10-16 12:00:00,2021-10-16 12:00:00,-38.625,11.375,59.49944305419922
2021-10-16 13:00:00,2021-10-16 13:00:00,-39.0,11.375,59.86750030517578
2021-10-16 14:00:00,2021-10-16 14:00:00,-39.125,11.375,59.91144561767578
2021-10-16 15:00:00,2021-10-16 15:00:00,-39.125,11.375,59.86200714111328
2021-10-16 16:00:00,2021-10-16 16:00:00,-39.25,11.375,59.70269775390625
2021-10-16 17:00:00,2021-10-16 17:00:00,-39.25,11.375,59.61479949951172
2021-10-16 18:00:00,2021-10-16 18:00:00,-39.375,11.375,59.58733367919922
2021-10-16 19:00:00,2021-10-16 19:00:00,-39.375,11.5,59.68072509765625
2021-10-16 20:00:00,2021-10-16 20:00:00,-39.5,11.5,59.63128662109375
2021-10-16 21:00:00,2021-10-16 21:00:00,-39.5,11.5,59.235755920410156
2021-10-16 22:00:00,2021-10-16 22:00:00,-39.5,11.5,58.71937561035156
2021-10-16 23:00:00,2021-10-16 23:00:00,-40.0,11.5,59.49394989013672
2021-10-17 00:00:00,2021-10-17 00:00:00,-40.125,11.5,59.631160736083984
2021-10-17 01:00:00,2021-10-17 01:00:00,-40.125,11.5,59.44438552856445
2021-10-17 02:00:00,2021-10-17 02:00:00,-40.125,11.5,59.22465133666992
2021-10-17 03:00:00,2021-10-17 03:00:00,-40.25,11.5,59.16421890258789
2021-10-17 04:00:00,2021-10-17 04:00:00,-40.25,11.5,58.82912063598633
2021-10-17 05:00:00,2021-10-17 05:00:00,-40.375,11.5,58.6478385925293
2021-10-17 06:00:00,2021-10-17 06:00:00,-40.375,11.5,58.06003952026367
2021-10-17 07:00:00,2021-10-17 07:00:00,-40.5,11.5,57.56013870239258
2021-10-17 08:00:00,2021-10-17 08:00:00,-40.5,11.375,57.54915237426758
2021-10-17 09:00:00,2021-10-17 09:00:00,-40.625,11.375,57.57112503051758
2021-10-17 10:00:00,2021-10-17 10:00:00,-41.0,11.375,57.76889419555664
2021-10-17 11:00:00,2021-10-17 11:00:00,-41.125,11.375,58.411624908447266
2021-10-17 12:00:00,2021-10-17 12:00:00,-41.125,11.375,60.66944885253906
2021-10-17 13:00:00,2021-10-17 13:00:00,-41.25,11.375,61.42754364013672
2021-10-17 14:00:00,2021-10-17 14:00:00,-41.25,11.375,62.174652099609375
2021-10-17 15:00:00,2021-10-17 15:00:00,-41.375,11.375,62.68553924560547
2021-10-17 16:00:00,2021-10-17 16:00:00,-41.375,11.375,63.377708435058594
2021-10-17 17:00:00,2021-10-17 17:00:00,-41.5,11.375,64.17974853515625
2021-10-17 18:00:00,2021-10-17 18:00:00,-41.5,11.375,65.06419372558594
2021-10-17 19:00:00,2021-10-17 19:00:00,-41.5,11.375,66.14640045166016
2021-10-17 20:00:00,2021-10-17 20:00:00,-42.0,11.375,65.97061157226562
2021-10-17 21:00:00,2021-10-17 21:00:00,-42.125,11.375,66.64080810546875
2021-10-17 22:00:00,2021-10-17 22:00:00,-42.125,11.375,68.34376525878906
2021-10-17 23:00:00,2021-10-17 23:00:00,-42.125,11.375,69.67317962646484
2021-10-18 00:00:00,2021-10-18 00:00:00,-42.25,11.375,71.2441635131836
2021-10-18 01:00:00,2021-10-18 01:00:00,-42.25,11.375,72.01324462890625
2021-10-18 02:00:00,2021-10-18 02:00:00,-42.25,11.375,73.12290954589844
2021-10-18 03:00:00,2021-10-18 03:00:00,-42.375,11.375,73.61182403564453
2021-10-18 04:00:00,2021-10-18 04:00:00,-42.375,11.375,74.89179229736328
2021-10-18 05:00:00,2021-10-18 05:00:00,-42.5,11.375,75.71031188964844
2021-10-18 06:00:00,2021-10-18 06:00:00,-42.5,11.375,77.45172882080078
2021-10-18 07:00:00,2021-10-18 07:00:00,-42.5,11.375,79.51725006103516
2021-10-18 08:00:00,2021-10-18 08:00:00,-42.75,11.375,79.33047485351562
2021-10-18 09:00:00,2021-10-18 09:00:00,-43.0,11.375,78.52294158935547
2021-10-18 10:00:00,2021-10-18 10:00:00,-43.125,11.375,78.29771423339844
2021-10-18 11:00:00,2021-10-18 11:00:00,-43.125,11.375,78.86902618408203
