time,value,is_bad_data
05/10/2021 18:00,6.805170788,False
05/10/2021 18:30,6.912289258,False
05/10/2021 19:00,6.659961462,False
05/10/2021 19:30,7.054558637,False
05/10/2021 20:00,7.448479903,False
05/10/2021 20:30,7.687624671,False
05/10/2021 21:00,7.728712833,False
05/10/2021 21:30,7.845725761,False
05/10/2021 22:00,7.566497255,False
05/10/2021 22:30,7.585130567,False
05/10/2021 23:00,8.191839099,False
05/10/2021 23:30,7.682002331,False
06/10/2021 00:00,7.66417802,False
06/10/2021 00:31,7.517785245,False
06/10/2021 01:00,7.598860685,False
06/10/2021 01:30,7.310316821,False
06/10/2021 02:00,7.255567686,False
06/10/2021 02:30,7.441911243,False
06/10/2021 03:00,7.999597799,False
06/10/2021 03:30,7.751576333,False
06/10/2021 04:00,7.442352203,False
06/10/2021 04:30,7.550789281,False
06/10/2021 05:00,7.366901327,False
06/10/2021 05:30,7.570201291,False
06/10/2021 06:00,7.487531104,False
06/10/2021 06:30,7.546051322,False
06/10/2021 07:00,7.414531781,False
06/10/2021 07:30,7.463037538,False
06/10/2021 08:00,7.390212251,False
06/10/2021 08:30,7.660533644,False
06/10/2021 09:00,7.57307017,False
06/10/2021 09:30,7.558032674,False
06/10/2021 10:00,7.517129004,False
06/10/2021 10:30,7.721886048,False
06/10/2021 11:00,7.548507431,False
06/10/2021 11:30,7.664360531,False
06/10/2021 12:00,7.261721917,False
06/10/2021 12:30,7.280085633,False
06/10/2021 13:00,7.636109622,False
06/10/2021 13:30,7.745279905,False
06/10/2021 14:00,7.589366074,False
06/10/2021 14:30,7.643664202,False
06/10/2021 15:00,7.470771808,False
06/10/2021 15:30,7.380474067,False
06/10/2021 16:00,7.774561669,False
06/10/2021 16:30,8.198401754,False
06/10/2021 17:00,7.66432067,False
06/10/2021 17:30,8.142636875,False
06/10/2021 18:00,8.335061874,False
06/10/2021 18:30,8.290149661,False
06/10/2021 19:00,8.354133274,False
06/10/2021 19:30,8.195192872,False
06/10/2021 20:00,8.375359122,False
06/10/2021 20:30,8.443467322,False
06/10/2021 21:00,8.361581073,False
