time,value,is_bad_data
05/10/2021 18:00,5.763189864,False
05/10/2021 18:30,5.885980418,False
05/10/2021 19:00,5.323334306,False
05/10/2021 19:30,5.775134276,False
05/10/2021 20:00,5.978815002,False
05/10/2021 20:30,6.361558708,False
05/10/2021 21:00,6.544660692,False
05/10/2021 21:30,6.288673991,False
05/10/2021 22:00,6.148691272,False
05/10/2021 22:30,5.592572529,False
05/10/2021 23:00,6.503248338,False
05/10/2021 23:30,6.737931138,False
06/10/2021 00:00,5.717138095,False
06/10/2021 00:31,6.095954371,False
06/10/2021 01:00,6.128519893,False
06/10/2021 01:30,5.498144851,False
06/10/2021 02:00,5.476750927,False
06/10/2021 02:30,6.254735997,False
06/10/2021 03:00,6.1228266,False
06/10/2021 03:30,6.48483494,False
06/10/2021 04:00,6.108030703,False
06/10/2021 04:30,6.620679663,False
06/10/2021 05:00,6.471279086,False
06/10/2021 05:30,5.831178915,False
06/10/2021 06:00,5.791575098,False
06/10/2021 06:30,5.891929104,False
06/10/2021 07:00,5.844861274,False
06/10/2021 07:30,5.723716756,False
06/10/2021 08:00,5.778264363,False
06/10/2021 08:30,6.15330767,False
06/10/2021 09:00,6.151370983,False
06/10/2021 09:30,5.917707106,False
06/10/2021 10:00,5.449013662,False
06/10/2021 10:30,5.861924185,False
06/10/2021 11:00,5.873143429,False
06/10/2021 11:30,5.892286356,False
06/10/2021 12:00,5.63850094,False
06/10/2021 12:30,5.549134427,False
06/10/2021 13:00,5.967653801,False
06/10/2021 13:30,6.445662353,False
06/10/2021 14:00,5.796274824,False
06/10/2021 14:30,6.528818229,False
06/10/2021 15:00,6.609455718,False
06/10/2021 15:30,6.07101596,False
06/10/2021 16:00,6.974477201,False
06/10/2021 16:30,7.335477575,False
06/10/2021 17:00,7.076341816,False
06/10/2021 17:30,7.437116283,False
06/10/2021 18:00,7.529096981,False
06/10/2021 18:30,7.429289402,False
06/10/2021 19:00,7.535692768,False
06/10/2021 19:30,7.854588158,False
06/10/2021 20:00,8.157430544,False
06/10/2021 20:30,7.333372484,False
06/10/2021 21:00,6.458297186,False
06/10/2021 21:30,6.797360578,False
06/10/2021 22:00,7.141369873,False
06/10/2021 22:30,6.893591234,False
06/10/2021 23:00,6.272772796,False
06/10/2021 23:30,6.136890415,False
07/10/2021 00:00,5.522571448,False
07/10/2021 00:30,6.481626621,False
07/10/2021 01:00,7.150854898,False
07/10/2021 01:30,6.608315565,False
07/10/2021 02:00,6.399999087,False
07/10/2021 02:30,7.066130343,False
07/10/2021 03:00,6.79004373,False
07/10/2021 03:30,6.695962282,False
07/10/2021 04:03,8.480285366,False
07/10/2021 04:30,7.335291894,False
07/10/2021 05:00,7.659010448,False
07/10/2021 05:30,7.489479746,False
07/10/2021 06:00,7.244262898,False
07/10/2021 06:30,7.708176994,False
07/10/2021 07:00,7.627097581,False
07/10/2021 07:30,7.437247283,False
07/10/2021 08:00,7.444811137,False
07/10/2021 08:30,7.153310106,False
07/10/2021 09:00,7.118472858,False
07/10/2021 09:30,6.624807493,False
07/10/2021 10:00,7.101330131,False
07/10/2021 10:30,6.788295818,False
07/10/2021 11:00,7.927142818,False
07/10/2021 11:30,7.340718351,False
07/10/2021 12:00,7.226364798,False
07/10/2021 12:30,6.582720788,False
07/10/2021 13:00,7.106721176,False
07/10/2021 13:30,7.120917114,False
07/10/2021 14:00,7.207668695,False
07/10/2021 14:30,6.877794468,False
07/10/2021 15:00,7.322736078,False
07/10/2021 15:30,6.313584651,False
07/10/2021 16:00,6.957942271,False
07/10/2021 16:30,7.387405063,False
07/10/2021 17:15,7.597958932,False
07/10/2021 17:30,7.930109423,False
07/10/2021 18:00,7.317040147,False
07/10/2021 18:30,7.247077985,False
07/10/2021 19:00,6.968581469,False
07/10/2021 19:30,7.057349692,False
07/10/2021 20:00,6.925647644,False
07/10/2021 20:30,6.639131459,False
07/10/2021 21:00,7.00056088,False
07/10/2021 21:30,6.308582046,False
07/10/2021 22:00,6.050535548,False
07/10/2021 22:30,7.154949711,False
07/10/2021 23:00,7.125072226,False
07/10/2021 23:30,6.535236318,False
08/10/2021 00:00,6.187646573,False
08/10/2021 00:30,6.61226362,False
08/10/2021 01:00,6.989689243,False
08/10/2021 01:30,5.870000467,False
08/10/2021 02:00,6.384635158,False
08/10/2021 02:30,5.965981732,False
08/10/2021 03:00,6.565360685,False
08/10/2021 03:30,7.389914987,False
08/10/2021 04:00,6.694950342,False
08/10/2021 04:30,6.143855941,False
08/10/2021 05:00,6.269892726,False
08/10/2021 05:30,7.049317125,False
08/10/2021 06:00,7.732226626,False
08/10/2021 06:30,7.778474609,False
08/10/2021 07:00,6.888387097,False
08/10/2021 07:30,6.645573709,False
08/10/2021 08:00,6.287220963,False
08/10/2021 08:30,6.588445422,False
08/10/2021 09:00,6.119708759,False
08/10/2021 09:30,6.741269661,False
08/10/2021 10:00,6.684917964,False
08/10/2021 10:30,6.906507424,False
08/10/2021 11:00,7.318178569,False
08/10/2021 11:30,6.662010893,False
08/10/2021 12:00,6.992732553,False
08/10/2021 12:30,7.240430476,False
08/10/2021 13:00,7.088989841,False
08/10/2021 13:30,6.65580241,False
08/10/2021 14:00,5.399154086,False
08/10/2021 14:31,6.048090956,False
08/10/2021 15:00,6.299713258,False
08/10/2021 15:30,6.254224906,False
08/10/2021 16:01,7.345469911,False
08/10/2021 16:30,7.632902044,False
08/10/2021 17:00,7.644856091,False
08/10/2021 17:30,7.797183352,False
08/10/2021 18:00,7.381743078,False
08/10/2021 18:30,7.613464491,False
08/10/2021 19:00,7.914785066,False
08/10/2021 19:30,9.791415624,True
08/10/2021 20:00,9.227744296,False
08/10/2021 20:30,7.85123717,False
08/10/2021 21:00,7.195685625,False
08/10/2021 21:30,6.220579263,False
08/10/2021 22:00,7.433900521,False
08/10/2021 22:30,6.767701131,False
08/10/2021 23:00,6.964542614,False
08/10/2021 23:30,7.055872933,False
09/10/2021 00:00,7.186355957,False
09/10/2021 00:30,7.085754903,False
09/10/2021 01:00,7.292936231,False
09/10/2021 01:30,7.030861626,False
09/10/2021 02:00,7.061096548,False
09/10/2021 02:30,7.49769525,False
09/10/2021 03:00,7.478590581,False
09/10/2021 03:30,6.90308153,False
09/10/2021 04:00,7.073081014,False
09/10/2021 04:30,7.49653247,False
09/10/2021 05:00,6.872771954,False
09/10/2021 05:30,7.316467546,False
09/10/2021 06:00,7.476187039,False
09/10/2021 06:30,7.454401477,False
09/10/2021 07:00,6.589481395,False
09/10/2021 07:30,6.815264794,False
09/10/2021 08:00,6.714118006,False
